Trial,PCM,式1の解の中心の総和,式10の解に対するt_L,式10の解に対するt_U,式1の最適値,式10の最適値,式10の最適値とt_Lの積,式10の最適値とt_Uの積,式2の最適値,式20の最適値,式20のt,,,,,式(1)の最適値が式(10)の最適値のt_L倍より小さい,式(1)の最適値が式(10)の最適値のt_L倍より大きい
395,1,0.948412698,0.996031746,1.004,0.341269841,0.342629482,0.341269841,0.344,,,,,,,,FALSE,395
395,2,0.94017094,1,1,0.273504274,0.29048414,0.29048414,0.29048414,,,,,,,,395,FALSE
395,3,0.94047619,0.96875,1.033333333,0.30952381,0.322580645,0.3125,0.333333333,0.068376023,0.174771375,0.991960183,,,,,395,FALSE
396,1,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,,,,,,,,FALSE,396
396,2,0.916666667,0.963888889,1.038922156,0.401960784,0.42074928,0.405555556,0.437125749,,,,,,,,396,FALSE
396,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.027149023,0.064102395,0.993630609,,,,,FALSE,396
397,1,0.944940476,1,1,0.395833333,0.403567447,0.403567447,0.403567447,,,,,,,,397,FALSE
397,2,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,397
397,3,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.095238032,0.156447323,1,,,,,FALSE,397
398,1,1,1,1,0.285714286,0.285714286,0.285714286,0.285714286,,,,,,,,FALSE,398
398,2,0.952380952,0.979166667,1.02173913,0.285714286,0.29787234,0.291666667,0.304347826,,,,,,,,398,FALSE
398,3,0.976190476,1,1,0.238095238,0.242424242,0.242424242,0.242424242,0,0.142667596,1.000565014,,,,,398,FALSE
400,1,0.935897436,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,400
400,2,0.916666667,0.961538462,1.041666667,0.375,0.4,0.384615385,0.416666667,,,,,,,,400,FALSE
400,3,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,0.059027659,0.117646969,1,,,,,FALSE,400
401,1,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,401
401,2,0.883838384,1,1,0.414141414,0.418439716,0.418439716,0.418439716,,,,,,,,401,FALSE
401,3,0.976190476,1,1,0.238095238,0.242424242,0.242424242,0.242424242,0.122943563,0.181173356,1.010752674,,,,,401,FALSE
402,1,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,402
402,2,0.951923077,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,402
402,3,1,1,1,0.32,0.32,0.32,0.32,0.27555546,0.278333201,0.998613059,,,,,FALSE,402
403,1,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,403
403,2,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,403
403,3,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,0.033333273,0.083333183,0.991735545,,,,,FALSE,403
405,1,1,1,1,0.071428571,0.071428571,0.071428571,0.071428571,,,,,,,,FALSE,405
405,2,0.939189189,0.960526316,1.042857143,0.391891892,0.410958904,0.394736842,0.428571429,,,,,,,,405,FALSE
405,3,0.905797101,1,1,0.362318841,0.37593985,0.37593985,0.37593985,0.09686033,0.135338115,1.000000017,,,,,405,FALSE
406,1,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,406
406,2,0.94047619,0.96875,1.033333333,0.30952381,0.322580645,0.3125,0.333333333,,,,,,,,406,FALSE
406,3,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.047619003,0.199999684,1,,,,,FALSE,406
408,1,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,408
408,2,1,1,1,0.192307692,0.192307692,0.192307692,0.192307692,,,,,,,,FALSE,408
408,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.128205024,0.192307615,1,,,,,FALSE,408
409,1,0.963888889,0.963888889,1.038922156,0.294444444,0.305475504,0.294444444,0.317365269,,,,,,,,FALSE,409
409,2,0.931818182,1,1,0.318181818,0.333333333,0.333333333,0.333333333,,,,,,,,409,FALSE
409,3,0.9625,1,1,0.275,0.275,0.275,0.275,0.142929131,0.141666451,1.0169491,,,,,FALSE,409
410,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,410
410,2,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,410
410,3,1,1,1,0.230769231,0.230769231,0.230769231,0.230769231,0.065933891,0.091269638,1.000916598,,,,,FALSE,410
411,1,0.921717172,1,1,0.398989899,0.411177645,0.411177645,0.411177645,,,,,,,,411,FALSE
411,2,0.973484848,1,1,0.325757576,0.325757576,0.325757576,0.325757576,,,,,,,,FALSE,411
411,3,0.974358974,1,1,0.282051282,0.282051282,0.282051282,0.282051282,0.037878482,0.108422878,0.9973845,,,,,FALSE,411
412,1,0.929166667,0.976851852,1.024271845,0.375,0.388625592,0.37962963,0.398058252,,,,,,,,412,FALSE
412,2,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,412
412,3,1,1,1,0.270833333,0.270833333,0.270833333,0.270833333,0.037499634,0.062499877,0.999999998,,,,,FALSE,412
414,1,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,414
414,2,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,414
414,3,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,0,0.052631455,1,,,,,FALSE,414
415,1,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,415
415,2,0.976190476,1,1,0.238095238,0.242424242,0.242424242,0.242424242,,,,,,,,415,FALSE
415,3,1,1,1,0.171428571,0.171428571,0.171428571,0.171428571,0.095238049,0.121211898,0.987179587,,,,,FALSE,415
416,1,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,416
416,2,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,416
416,3,0.982142857,1,1,0.25,0.25,0.25,0.25,0.206349153,0.238095095,0.990176835,,,,,FALSE,416
417,1,0.963888889,0.963888889,1.038922156,0.294444444,0.305475504,0.294444444,0.317365269,,,,,,,,FALSE,417
417,2,0.9625,1,1,0.275,0.275,0.275,0.275,,,,,,,,FALSE,417
417,3,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.083333048,0.099999783,1.000000002,,,,,FALSE,417
419,1,0.975,0.975,1.026315789,0.25,0.256410256,0.25,0.263157895,,,,,,,,FALSE,419
419,2,0.94047619,1,1,0.261904762,0.261904762,0.261904762,0.261904762,,,,,,,,FALSE,419
419,3,0.937037037,0.991666667,1.008474576,0.348148148,0.352941176,0.35,0.355932203,0.071957568,0.165265995,0.986869366,,,,,419,FALSE
420,1,0.974358974,1,1,0.282051282,0.282051282,0.282051282,0.282051282,,,,,,,,FALSE,420
420,2,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,420
420,3,0.930555556,0.986111111,1.014285714,0.361111111,0.366197183,0.361111111,0.371428571,0.038461438,0.089743445,0.993630586,,,,,FALSE,420
421,1,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,421
421,2,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,421
421,3,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0,0.039682368,1,,,,,FALSE,421
425,1,0.979166667,1,1,0.291666667,0.291666667,0.291666667,0.291666667,,,,,,,,FALSE,425
425,2,0.953703704,1,1,0.314814815,0.325581395,0.325581395,0.325581395,,,,,,,,425,FALSE
425,3,0.932098765,0.986111111,1.014285714,0.358024691,0.366197183,0.361111111,0.371428571,0.037036992,0.141956997,0.98969071,,,,,425,FALSE
429,1,1,1,1,0.270833333,0.270833333,0.270833333,0.270833333,,,,,,,,FALSE,429
429,2,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,,,,,,,,FALSE,429
429,3,0.966666667,1,1,0.2,0.2,0.2,0.2,0.060416417,0.060416536,0.994818656,,,,,FALSE,429
430,1,0.962962963,0.992063492,1.008064516,0.296296296,0.304,0.301587302,0.306451613,,,,,,,,430,FALSE
430,2,0.964285714,0.986111111,1.014285714,0.357142857,0.366197183,0.361111111,0.371428571,,,,,,,,430,FALSE
430,3,0.930555556,0.986111111,1.014285714,0.361111111,0.366197183,0.361111111,0.371428571,0.111110751,0.129031966,1,,,,,FALSE,430
431,1,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,431
431,2,0.976190476,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,431
431,3,0.949074074,1,1,0.398148148,0.405498282,0.405498282,0.405498282,0.119047469,0.194648852,0.988235306,,,,,431,FALSE
432,1,0.888888889,1,1,0.444444444,0.458333333,0.458333333,0.458333333,,,,,,,,432,FALSE
432,2,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,432
432,3,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,0,0.041666557,1,,,,,FALSE,432
435,1,0.930735931,0.973809524,1.027638191,0.380952381,0.39608802,0.385714286,0.407035176,,,,,,,,435,FALSE
435,2,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,,,,,,,,FALSE,435
435,3,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,0.013985703,0.051281952,1,,,,,FALSE,435
439,1,0.951388889,0.993055556,1.007042254,0.347222222,0.34965035,0.347222222,0.352112676,,,,,,,,FALSE,439
439,2,1,1,1,0.270833333,0.270833333,0.270833333,0.270833333,,,,,,,,FALSE,439
439,3,0.944444444,0.944444444,1.0625,0.333333333,0.352941176,0.333333333,0.375,0.180555402,0.177083194,1.005235595,,,,,FALSE,439
440,1,0.973484848,1,1,0.325757576,0.325757576,0.325757576,0.325757576,,,,,,,,FALSE,440
440,2,0.958333333,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,440
440,3,0.961538462,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.022727195,0.053030172,0.992481211,,,,,FALSE,440
442,1,0.93452381,0.982142857,1.018518519,0.369047619,0.375757576,0.369047619,0.382716049,,,,,,,,FALSE,442
442,2,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,,,,,,,,FALSE,442
442,3,1,1,1,0.270833333,0.270833333,0.270833333,0.270833333,0.020832743,0.062499872,1,,,,,FALSE,442
444,1,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,444
444,2,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,444
444,3,1,1,1,0.306306306,0.306306306,0.306306306,0.306306306,0.009008949,0.027026883,1,,,,,FALSE,444
446,1,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,,,,,,,,FALSE,446
446,2,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,446
446,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0,0.023504158,1,,,,,FALSE,446
448,1,0.959183673,1,1,0.367346939,0.367346939,0.367346939,0.367346939,,,,,,,,FALSE,448
448,2,0.945945946,1,1,0.378378378,0.383838384,0.383838384,0.383838384,,,,,,,,448,FALSE
448,3,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,0.077219825,0.155844002,1,,,,,FALSE,448
451,1,0.966101695,1,1,0.372881356,0.372881356,0.372881356,0.372881356,,,,,,,,FALSE,451
451,2,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,451
451,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.09604514,0.09604514,1,,,,,FALSE,451
452,1,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,452
452,2,0.928571429,1,1,0.238095238,0.242424242,0.242424242,0.242424242,,,,,,,,452,FALSE
452,3,0.948412698,0.996031746,1.004,0.341269841,0.342629482,0.341269841,0.344,0,0.103895861,0.995689697,,,,,FALSE,452
454,1,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,,,,,,,,FALSE,454
454,2,0.916666667,0.972222222,1.029411765,0.388888889,0.4,0.388888889,0.411764706,,,,,,,,FALSE,454
454,3,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,0.025640966,0.076922953,1,,,,,FALSE,454
455,1,0.951298701,0.961538462,1.041666667,0.331168831,0.346666667,0.333333333,0.361111111,,,,,,,,455,FALSE
455,2,0.958333333,0.988095238,1.012195122,0.305555556,0.313253012,0.30952381,0.317073171,,,,,,,,455,FALSE
455,3,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.101009693,0.121951001,1,,,,,FALSE,455
456,1,0.974358974,1,1,0.282051282,0.282051282,0.282051282,0.282051282,,,,,,,,FALSE,456
456,2,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,,,,,,,,FALSE,456
456,3,0.941666667,0.990740741,1.009433962,0.35,0.355140187,0.351851852,0.358490566,0.035627009,0.076922948,1,,,,,456,FALSE
457,1,0.958333333,0.988095238,1.012195122,0.305555556,0.313253012,0.30952381,0.317073171,,,,,,,,457,FALSE
457,2,0.92074364,1,1,0.432485323,0.440310078,0.440310078,0.440310078,,,,,,,,457,FALSE
457,3,1,1,1,0.285714286,0.285714286,0.285714286,0.285714286,0.173950373,0.209966413,1.000000002,,,,,FALSE,457
462,1,0.976190476,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,462
462,2,0.91991342,1,1,0.393939394,0.405498282,0.405498282,0.405498282,,,,,,,,462,FALSE
462,3,0.941326531,1,1,0.403061224,0.403061224,0.403061224,0.403061224,0.077922029,0.170839353,1,,,,,FALSE,462
464,1,0.925,0.991666667,1.008474576,0.35,0.352941176,0.35,0.355932203,,,,,,,,FALSE,464
464,2,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,,,,,,,,FALSE,464
464,3,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,0.017543807,0.052631133,1,,,,,FALSE,464
469,1,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,,,,,,,,FALSE,469
469,2,0.9625323,0.997222222,1.002793296,0.400516796,0.406685237,0.405555556,0.407821229,,,,,,,,469,FALSE
469,3,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,0.369139801,0.430158587,0.997624734,,,,,FALSE,469
471,1,1,1,1,0.322344322,0.322344322,0.322344322,0.322344322,,,,,,,,FALSE,471
471,2,0.91814059,1,1,0.40861678,0.430590191,0.430590191,0.430590191,,,,,,,,471,FALSE
471,3,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,0.16710254,0.284279698,0.958362994,,,,,FALSE,471
472,1,0.935897436,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,472
472,2,1,1,1,0.322344322,0.322344322,0.322344322,0.322344322,,,,,,,,FALSE,472
472,3,0.981481481,1,1,0.296296296,0.296296296,0.296296296,0.296296296,0.038461178,0.159340501,1,,,,,FALSE,472
473,1,0.925,0.991666667,1.008474576,0.35,0.352941176,0.35,0.355932203,,,,,,,,FALSE,473
473,2,0.909090909,1,1,0.363636364,0.375,0.375,0.375,,,,,,,,473,FALSE
473,3,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,0,0.187499724,1,,,,,FALSE,473
474,1,0.945945946,1,1,0.378378378,0.383838384,0.383838384,0.383838384,,,,,,,,474,FALSE
474,2,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,,,,,,,,FALSE,474
474,3,1,1,1,0.306306306,0.306306306,0.306306306,0.306306306,0.072972567,0.139434751,0.993955687,,,,,FALSE,474
475,1,0.977777778,0.977777778,1.023255814,0.266666667,0.272727273,0.266666667,0.279069767,,,,,,,,FALSE,475
475,2,0.91875,1,1,0.4125,0.421052632,0.421052632,0.421052632,,,,,,,,475,FALSE
475,3,0.971428571,1,1,0.228571429,0.228571429,0.228571429,0.228571429,0.126984043,0.171941358,1.003274652,,,,,FALSE,475
476,1,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,476
476,2,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,476
476,3,0.938271605,0.993055556,1.007042254,0.345679012,0.34965035,0.347222222,0.352112676,0.031745759,0.14285693,1,,,,,476,FALSE
478,1,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,,,,,,,,FALSE,478
478,2,0.964285714,0.986111111,1.014285714,0.357142857,0.366197183,0.361111111,0.371428571,,,,,,,,478,FALSE
478,3,0.973684211,1,1,0.315789474,0.315789474,0.315789474,0.315789474,0.049161129,0.055330328,0.997979809,,,,,FALSE,478
480,1,0.959459459,1,1,0.351351351,0.352941176,0.352941176,0.352941176,,,,,,,,480,FALSE
480,2,0.925,0.991666667,1.008474576,0.35,0.352941176,0.35,0.355932203,,,,,,,,FALSE,480
480,3,1,1,1,0.270833333,0.270833333,0.270833333,0.270833333,0.117116864,0.118872409,1.010526295,,,,,FALSE,480
484,1,0.958333333,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,484
484,2,0.923809524,1,1,0.438095238,0.439807384,0.439807384,0.439807384,,,,,,,,484,FALSE
484,3,0.958333333,1,1,0.25,0.25,0.25,0.25,0,0.119849944,1,,,,,FALSE,484
485,1,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,,,,,,,,FALSE,485
485,2,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,485
485,3,0.928571429,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.047619,0.133333198,1.000000006,,,,,FALSE,485
488,1,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,,,,,,,,FALSE,488
488,2,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,488
488,3,0.985294118,1,1,0.323529412,0.323529412,0.323529412,0.323529412,0.120742155,0.155830138,0.988775679,,,,,FALSE,488
489,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,489
489,2,0.921717172,1,1,0.398989899,0.411177645,0.411177645,0.411177645,,,,,,,,489,FALSE
489,3,0.916666667,0.983333333,1.017241379,0.366666667,0.372881356,0.366666667,0.379310345,0,0.051896062,0.999999985,,,,,FALSE,489
492,1,0.922222222,0.977777778,1.023255814,0.377777778,0.386363636,0.377777778,0.395348837,,,,,,,,FALSE,492
492,2,0.977777778,0.977777778,1.023255814,0.266666667,0.272727273,0.266666667,0.279069767,,,,,,,,FALSE,492
492,3,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,0.11111106,0.134108448,1.016949124,,,,,FALSE,492
494,1,0.946969697,0.991666667,1.008474576,0.348484848,0.352941176,0.35,0.355932203,,,,,,,,494,FALSE
494,2,0.977631579,1,1,0.360526316,0.366197183,0.366197183,0.366197183,,,,,,,,494,FALSE
494,3,0.966666667,1,1,0.266666667,0.266666667,0.266666667,0.266666667,0.245613607,0.258215811,1,,,,,FALSE,494
496,1,0.94047619,0.96875,1.033333333,0.30952381,0.322580645,0.3125,0.333333333,,,,,,,,496,FALSE
496,2,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,496
496,3,0.958333333,1,1,0.25,0.25,0.25,0.25,0.142857008,0.194444219,1.000000028,,,,,FALSE,496
498,1,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,498
498,2,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,498
498,3,0.935897436,1,1,0.358974359,0.358974359,0.358974359,0.358974359,0.025640846,0.025640846,1,,,,,FALSE,498
499,1,0.976190476,1,1,0.285714286,0.285714286,0.285714286,0.285714286,,,,,,,,FALSE,499
499,2,1,1,1,0.135135135,0.135135135,0.135135135,0.135135135,,,,,,,,FALSE,499
499,3,0.922727273,1,1,0.427272727,0.433656958,0.433656958,0.433656958,0.072072004,0.164086309,0.982300877,,,,,499,FALSE
500,1,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,500
500,2,0.971428571,1,1,0.342857143,0.342857143,0.342857143,0.342857143,,,,,,,,FALSE,500
500,3,0.958333333,1,1,0.25,0.25,0.25,0.25,0.095237988,0.095237972,1.000000005,,,,,FALSE,500
502,1,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,,,,,,,,FALSE,502
502,2,0.971428571,1,1,0.228571429,0.228571429,0.228571429,0.228571429,,,,,,,,FALSE,502
502,3,0.961805556,1,1,0.243055556,0.25,0.25,0.25,0.142855665,0.158134643,0.992418977,,,,,502,FALSE
503,1,0.961538462,1,1,0.307692308,0.307692308,0.307692308,0.307692308,,,,,,,,FALSE,503
503,2,0.961538462,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,503
503,3,1,1,1,0.270833333,0.270833333,0.270833333,0.270833333,0.014422897,0.076922957,1,,,,,FALSE,503
504,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,504
504,2,0.964285714,1,1,0.357142857,0.357142857,0.357142857,0.357142857,,,,,,,,FALSE,504
504,3,1,1,1,0.205128205,0.205128205,0.205128205,0.205128205,0.047618808,0.059370988,1.005910823,,,,,FALSE,504
505,1,0.972222222,0.972222222,1.029411765,0.277777778,0.285714286,0.277777778,0.294117647,,,,,,,,FALSE,505
505,2,0.946969697,0.991666667,1.008474576,0.348484848,0.352941176,0.35,0.355932203,,,,,,,,505,FALSE
505,3,0.883838384,1,1,0.414141414,0.418439716,0.418439716,0.418439716,0.121212029,0.149979072,0.995948906,,,,,505,FALSE
510,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,510
510,2,0.961538462,1,1,0.307692308,0.307692308,0.307692308,0.307692308,,,,,,,,FALSE,510
510,3,0.94047619,0.96875,1.033333333,0.30952381,0.322580645,0.3125,0.333333333,0.06959679,0.172221901,1,,,,,510,FALSE
511,1,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,511
511,2,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,,,,,,,,FALSE,511
511,3,0.936363636,0.972222222,1.029411765,0.272727273,0.285714286,0.277777778,0.294117647,0.025640976,0.076922942,1,,,,,511,FALSE
512,1,0.91875,1,1,0.4125,0.421052632,0.421052632,0.421052632,,,,,,,,512,FALSE
512,2,0.982142857,1,1,0.321428571,0.321428571,0.321428571,0.321428571,,,,,,,,FALSE,512
512,3,0.97972973,1,1,0.310810811,0.315789474,0.315789474,0.315789474,0.06795332,0.107142444,0.999061063,,,,,512,FALSE
513,1,0.946428571,1,1,0.392857143,0.392857143,0.392857143,0.392857143,,,,,,,,FALSE,513
513,2,0.959459459,1,1,0.351351351,0.352941176,0.352941176,0.352941176,,,,,,,,513,FALSE
513,3,1,1,1,0.135135135,0.135135135,0.135135135,0.135135135,0.069497923,0.090023656,0.995182858,,,,,FALSE,513
514,1,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,514
514,2,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,514
514,3,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,0.047618968,0.067460151,0.990176859,,,,,FALSE,514
516,1,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,516
516,2,0.974358974,1,1,0.282051282,0.282051282,0.282051282,0.282051282,,,,,,,,FALSE,516
516,3,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.025640982,0.076922951,1,,,,,FALSE,516
517,1,0.958333333,1,1,0.316666667,0.316666667,0.316666667,0.316666667,,,,,,,,FALSE,517
517,2,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,517
517,3,0.958333333,1,1,0.25,0.25,0.25,0.25,0.033333288,0.038888795,0.997229944,,,,,FALSE,517
519,1,0.962962963,0.996031746,1.004,0.340740741,0.342629482,0.341269841,0.344,,,,,,,,519,FALSE
519,2,0.964285714,1,1,0.30952381,0.30952381,0.30952381,0.30952381,,,,,,,,FALSE,519
519,3,0.974358974,1,1,0.282051282,0.282051282,0.282051282,0.282051282,0.173626027,0.230769027,0.992727237,,,,,FALSE,519
521,1,0.909090909,0.973684211,1.027777778,0.363636364,0.378378378,0.368421053,0.388888889,,,,,,,,521,FALSE
521,2,0.973484848,1,1,0.325757576,0.325757576,0.325757576,0.325757576,,,,,,,,FALSE,521
521,3,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0.090908203,0.111110956,1,,,,,FALSE,521
522,1,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,,,,,,,,FALSE,522
522,2,0.937837838,1,1,0.394594595,0.403292181,0.403292181,0.403292181,,,,,,,,522,FALSE
522,3,0.956790123,0.986842105,1.013513514,0.234567901,0.24,0.236842105,0.243243243,0.080079759,0.109161287,1,,,,,522,FALSE
523,1,0.939453125,0.964015152,1.03877551,0.40234375,0.42043222,0.40530303,0.436734694,,,,,,,,523,FALSE
523,2,0.957446809,1,1,0.340425532,0.341085271,0.341085271,0.341085271,,,,,,,,523,FALSE
523,3,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0.022679133,0.031007122,1,,,,,FALSE,523
525,1,0.922222222,0.977777778,1.023255814,0.377777778,0.386363636,0.377777778,0.395348837,,,,,,,,FALSE,525
525,2,0.925,0.991666667,1.008474576,0.35,0.352941176,0.35,0.355932203,,,,,,,,FALSE,525
525,3,0.974358974,1,1,0.282051282,0.282051282,0.282051282,0.282051282,0.038461351,0.089743459,0.993630578,,,,,FALSE,525
526,1,0.977777778,1,1,0.355555556,0.356589147,0.356589147,0.356589147,,,,,,,,526,FALSE
526,2,0.975,1,1,0.25,0.254545455,0.254545455,0.254545455,,,,,,,,526,FALSE
526,3,0.948412698,0.996031746,1.004,0.341269841,0.342629482,0.341269841,0.344,0.133333241,0.167230329,0.995475152,,,,,FALSE,526
531,1,1,1,1,0.306306306,0.306306306,0.306306306,0.306306306,,,,,,,,FALSE,531
531,2,1,1,1,0.287878788,0.287878788,0.287878788,0.287878788,,,,,,,,FALSE,531
531,3,0.958333333,1,1,0.25,0.25,0.25,0.25,0.018427097,0.018427403,1,,,,,FALSE,531
532,1,0.971428571,1,1,0.342857143,0.342857143,0.342857143,0.342857143,,,,,,,,FALSE,532
532,2,0.916666667,0.961538462,1.041666667,0.375,0.4,0.384615385,0.416666667,,,,,,,,532,FALSE
532,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.092261798,0.095238014,1,,,,,FALSE,532
534,1,0.91991342,1,1,0.393939394,0.405498282,0.405498282,0.405498282,,,,,,,,534,FALSE
534,2,1,1,1,0.142857143,0.142857143,0.142857143,0.142857143,,,,,,,,FALSE,534
534,3,0.925,0.991666667,1.008474576,0.35,0.352941176,0.35,0.355932203,0.125540958,0.199803539,0.990758746,,,,,FALSE,534
535,1,0.956790123,0.986842105,1.013513514,0.234567901,0.24,0.236842105,0.243243243,,,,,,,,535,FALSE
535,2,0.952380952,0.952380952,1.052631579,0.285714286,0.3,0.285714286,0.315789474,,,,,,,,FALSE,535
