Trial-1_PCM-1
0.5,1.0,0.5,1.0,1.0,2.0,1.0,,[0.0895522388059693, 0.1791044776119389]
1.0,1.0,1.0,1.0,1.0,4.0,2.0,,[0.1791044776119387, 0.17910447761193948]
0.5,1.0,0.16666666666666666,0.5,0.25,1.0,1.0,,[0.029850746268656737, 0.08955223880597074]
1.0,1.0,0.5,1.0,0.5,1.0,1.0,,[0.08955223880597035, 0.17910447761194098]

Trial-10_PCM-1
1.0,1.0,1.0,2.0,1.0,2.0,1.0,,[0.16216216216216145, 0.1621621621621615]
1.0,1.0,1.0,1.0,1.0,1.0,1.0,,[0.1621621621621615, 0.16216216216216153]
1.0,1.0,1.0,2.0,1.0,3.0,2.0,,[0.16216216216216342, 0.16216216216216342]
0.5,1.0,0.5,1.0,1.0,1.0,1.0,,[0.08108108108108111, 0.1621621621621618]
1.0,1.0,1.0,1.0,1.0,2.0,2.0,,[0.16216216216216067, 0.16216216216216156]
0.5,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,,[0.054054054054054584, 0.16216216216216386]
1.0,1.0,0.5,1.0,0.5,1.0,1.0,,[0.08108108108108178, 0.16216216216216173]

Trial-10_PCM-2
1.0,2.0,1.0,2.0,1.0,1.0,1.0,,[0.1342281879194632, 0.1342281879194632]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.0671140939597316, 0.13422818791946303]
1.0,1.0,1.0,5.0,2.0,2.0,1.0,,[0.13422818791946284, 0.268456375838926]
0.5,1.0,0.2,1.0,1.0,1.0,1.0,,[0.053691275167785435, 0.13422818791946292]
1.0,1.0,0.5,1.0,1.0,2.0,2.0,,[0.134228187919463, 0.26845637583892634]
1.0,1.0,0.5,1.0,0.5,1.0,1.0,,[0.134228187919463, 0.1342281879194632]
1.0,1.0,1.0,1.0,0.5,1.0,1.0,,[0.13422818791946303, 0.13422818791946303]

Trial-10_PCM-3
1.0,2.0,1.0,3.0,1.0,2.0,1.0,,[0.18404907975459955, 0.18404907975459983]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.09202453987729992, 0.18404907975459986]
1.0,1.0,1.0,3.0,1.0,5.0,2.0,,[0.18404907975460003, 0.18404907975460003]
0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,[0.06134969325153283, 0.18404907975460275]
1.0,1.0,1.0,1.0,1.0,2.0,3.0,,[0.18404907975459997, 0.18404907975459997]
0.5,1.0,0.2,1.0,0.5,1.0,1.0,,[0.036809815950920144, 0.09202453987730151]
1.0,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,,[0.06134969325153372, 0.1840490797546036]

Trial-11_PCM-1
1.0,1.0,1.0,1.0,1.0,2.0,1.0,,[0.16438356164383477, 0.16438356164383483]
1.0,1.0,1.0,1.0,1.0,1.0,1.0,,[0.1643835616438348, 0.1643835616438348]
1.0,1.0,1.0,3.0,1.0,2.0,2.0,,[0.1643835616438354, 0.1643835616438354]
1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,[0.05479452054794495, 0.16438356164383647]
1.0,1.0,1.0,1.0,1.0,3.0,2.0,,[0.16438356164383489, 0.16438356164383489]
0.5,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,,[0.054794520547944287, 0.16438356164383622]
1.0,1.0,0.5,1.0,0.5,1.0,1.0,,[0.08219178082191744, 0.16438356164383647]

Trial-11_PCM-2
1.0,2.0,1.0,2.0,1.0,2.0,1.0,,[0.16620498614958407, 0.1662049861495841]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.08310249307479205, 0.16620498614958404]
1.0,1.0,1.0,3.0,1.0,5.0,1.0,,[0.16620498614958418, 0.16620498614958554]
0.5,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,[0.05540166204986194, 0.16620498614958398]
1.0,1.0,1.0,1.0,1.0,5.0,1.0,,[0.16620498614958407, 0.16620498614958407]
0.5,1.0,0.2,1.0,0.2,1.0,1.0,,[0.03324099722991711, 0.16620498614958568]
1.0,1.0,1.0,1.0,1.0,1.0,1.0,,[0.16620498614958407, 0.16620498614958407]

Trial-11_PCM-3
1.0,1.0,1.0,2.0,1.0,2.0,1.0,,[0.1165048543689321, 0.23300970873786364]
1.0,1.0,1.0,1.0,1.0,1.0,1.0,,[0.11650485436893326, 0.23300970873786356]
1.0,1.0,1.0,2.0,2.0,2.0,2.0,,[0.2330097087378634, 0.2330097087378634]
0.5,1.0,0.5,1.0,1.0,2.0,1.0,,[0.11650485436893182, 0.11650485436893218]
1.0,1.0,0.5,1.0,1.0,6.0,1.0,,[0.11650485436893165, 0.11650485436893263]
0.5,1.0,0.5,0.5,0.16666666666666666,1.0,1.0,,[0.019417475728155498, 0.11650485436893256]
1.0,1.0,0.5,1.0,1.0,1.0,1.0,,[0.11650485436893206, 0.11650485436893206]

Trial-12_PCM-1
1.0,2.0,1.0,2.0,1.0,2.0,1.0,,[0.18274111675126864, 0.18274111675126878]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.09137055837563439, 0.18274111675126833]
1.0,1.0,1.0,3.0,2.0,2.0,2.0,,[0.18274111675126908, 0.24365482233502597]
0.5,1.0,0.3333333333333333,1.0,1.0,2.0,1.0,,[0.0812182741116753, 0.12182741116751278]
1.0,1.0,0.5,1.0,1.0,3.0,2.0,,[0.12182741116751299, 0.18274111675126944]
0.5,1.0,0.5,0.5,0.3333333333333333,1.0,1.0,,[0.06091370558375632, 0.09137055837563421]
1.0,1.0,0.5,1.0,0.5,1.0,1.0,,[0.09137055837563517, 0.18274111675126883]

Trial-12_PCM-2
1.0,2.0,1.0,2.0,1.0,3.0,1.0,,[0.18181818181818196, 0.18181818181818196]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.0909090909090911, 0.18181818181818088]
1.0,1.0,1.0,3.0,1.0,6.0,2.0,,[0.18181818181818069, 0.18181818181818143]
0.5,1.0,0.3333333333333333,1.0,1.0,2.0,1.0,,[0.060606060606060386, 0.18181818181818266]
1.0,1.0,1.0,1.0,1.0,2.0,2.0,,[0.18181818181818155, 0.18181818181818155]
0.3333333333333333,1.0,0.16666666666666666,0.5,0.5,1.0,1.0,,[0.03030303030302996, 0.0909090909090913]
1.0,1.0,0.5,1.0,0.5,1.0,1.0,,[0.09090909090909079, 0.18181818181818213]

Trial-12_PCM-3
1.0,2.0,1.0,1.0,1.0,3.0,1.0,,[0.12060301507537718, 0.24120603015075381]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.12060301507537691, 0.24120603015075387]
1.0,1.0,1.0,2.0,2.0,2.0,2.0,,[0.24120603015075365, 0.24120603015075387]
1.0,1.0,0.5,1.0,1.0,1.0,1.0,,[0.12060301507537678, 0.12060301507537678]
1.0,1.0,0.5,1.0,1.0,4.0,3.0,,[0.12060301507537682, 0.12060301507537682]
0.3333333333333333,1.0,0.5,1.0,0.25,1.0,1.0,,[0.03015075376884435, 0.12060301507537684]
1.0,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,,[0.04020100502512536, 0.12060301507537682]

Trial-13_PCM-1
1.0,2.0,1.0,2.0,1.0,3.0,1.0,,[0.1764705882352941, 0.1764705882352941]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.08823529411764705, 0.176470588235294]
1.0,1.0,1.0,2.0,1.0,3.0,1.0,,[0.17647058823529407, 0.17647058823529407]
0.5,1.0,0.5,1.0,1.0,2.0,1.0,,[0.08823529411764738, 0.17647058823529355]
1.0,1.0,1.0,1.0,1.0,2.0,2.0,,[0.17647058823529388, 0.17647058823529413]
0.3333333333333333,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,,[0.05882352941176469, 0.088235294117647]
1.0,1.0,1.0,1.0,0.5,1.0,1.0,,[0.08823529411764716, 0.1764705882352945]

Trial-13_PCM-2
1.0,2.0,1.0,2.0,1.0,1.0,1.0,,[0.09966777408637936, 0.19933554817275717]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.09966777408637859, 0.19933554817275728]
1.0,1.0,1.0,3.0,1.0,3.0,2.0,,[0.1993355481727587, 0.19933554817275892]
0.5,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,[0.06644518272425412, 0.1993355481727572]
