Trial,PCM,式1の解の中心の総和,式10の解に対するt_L,式10の解に対するt_U,式1の最適値,式10の最適値,式10の最適値とt_Lの積,式10の最適値とt_Uの積,式2の最適値,式20の最適値,式20のt,,,,,式(1)の最適値が式(10)の最適値のt_L倍より小さい,式(1)の最適値が式(10)の最適値のt_L倍より大きい
774,3,0.985714286,1,1,0.257142857,0.257142857,0.257142857,0.257142857,0.477018566,0.481780465,0.988639876,,,,,FALSE,774
775,1,1,1,1,0.179487179,0.179487179,0.179487179,0.179487179,,,,,,,,FALSE,775
775,2,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,,,,,,,,FALSE,775
775,3,0.965,0.989473684,1.010752688,0.23,0.234042553,0.231578947,0.23655914,0.42954812,0.466107282,0.992707848,,,,,775,FALSE
776,1,0.966666667,0.994736842,1.005319149,0.214814815,0.222222222,0.221052632,0.223404255,,,,,,,,776,FALSE
776,2,0.935028249,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,776
776,3,0.980769231,1,1,0.192307692,0.192307692,0.192307692,0.192307692,0.471193347,0.489945905,0.950578879,,,,,FALSE,776
778,1,0.958333333,0.958333333,1.045454545,0.333333333,0.347826087,0.333333333,0.363636364,,,,,,,,FALSE,778
778,2,0.902298851,0.976190476,1.025,0.333333333,0.341463415,0.333333333,0.35,,,,,,,,FALSE,778
778,3,0.982142857,1,1,0.25,0.25,0.25,0.25,0.428571397,0.501082075,0.978295335,,,,,FALSE,778
779,1,1,1,1,0.187192118,0.187192118,0.187192118,0.187192118,,,,,,,,FALSE,779
779,2,0.96875,0.96875,1.033333333,0.3125,0.322580645,0.3125,0.333333333,,,,,,,,FALSE,779
779,3,0.935028249,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.557265457,0.596715823,0.972377449,,,,,FALSE,779
780,1,0.935028249,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,780
780,2,1,1,1,0.207692308,0.207692308,0.207692308,0.207692308,,,,,,,,FALSE,780
780,3,1,1,1,0.194444444,0.194444444,0.194444444,0.194444444,0.528205063,0.590705048,0.961775616,,,,,FALSE,780
783,1,0.965,1,1,0.22,0.22,0.22,0.22,,,,,,,,FALSE,783
783,2,1,1,1,0.310344828,0.310344828,0.310344828,0.310344828,,,,,,,,FALSE,783
783,3,0.970967742,1,1,0.187096774,0.191616766,0.191616766,0.191616766,0.646584792,0.677876991,0.991154646,,,,,783,FALSE
784,1,1,1,1,0.260869565,0.260869565,0.260869565,0.260869565,,,,,,,,FALSE,784
784,2,1,1,1,0.179487179,0.179487179,0.179487179,0.179487179,,,,,,,,FALSE,784
784,3,0.992307692,1,1,0.323076923,0.325301205,0.325301205,0.325301205,0.592307579,0.595458599,0.993803106,,,,,784,FALSE
786,1,1,1,1,0.257575758,0.257575758,0.257575758,0.257575758,,,,,,,,FALSE,786
786,2,1,1,1,0.208955224,0.208955224,0.208955224,0.208955224,,,,,,,,FALSE,786
786,3,0.922885572,0.966666667,1.035714286,0.333333333,0.344827586,0.333333333,0.357142857,0.585255421,0.626929997,0.966512122,,,,,FALSE,786
795,1,1,1,1,0.179487179,0.179487179,0.179487179,0.179487179,,,,,,,,FALSE,795
795,2,0.936619718,0.988095238,1.012195122,0.295774648,0.313253012,0.30952381,0.317073171,,,,,,,,795,FALSE
795,3,1,1,1,0.205128205,0.205128205,0.205128205,0.205128205,0.589562943,0.612179041,0.998400215,,,,,FALSE,795
796,1,0.992307692,1,1,0.169230769,0.169230769,0.169230769,0.169230769,,,,,,,,FALSE,796
796,2,1,1,1,0.188888889,0.188888889,0.188888889,0.188888889,,,,,,,,FALSE,796
796,3,0.99382716,1,1,0.160493827,0.161290323,0.161290323,0.161290323,0.389458622,0.39065319,0.996798219,,,,,796,FALSE
799,1,0.979166667,1,1,0.166666667,0.166666667,0.166666667,0.166666667,,,,,,,,FALSE,799
799,2,0.921052632,1,1,0.368421053,0.4,0.4,0.4,,,,,,,,799,FALSE
799,3,0.930769231,0.9625,1.040540541,0.323076923,0.337662338,0.325,0.351351351,0.49321843,0.499999677,1.04347796,,,,,799,FALSE
804,1,0.958823529,1,1,0.270588235,0.276923077,0.276923077,0.276923077,,,,,,,,804,FALSE
804,2,0.987421384,1,1,0.213836478,0.216027875,0.216027875,0.216027875,,,,,,,,804,FALSE
804,3,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,0.456439849,0.514566756,0.991410543,,,,,FALSE,804
807,1,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,,,,,,,,FALSE,807
807,2,1,1,1,0.187192118,0.187192118,0.187192118,0.187192118,,,,,,,,FALSE,807
807,3,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,0.575195138,0.58990138,0.996858638,,,,,FALSE,807
809,1,1,1,1,0.078431373,0.078431373,0.078431373,0.078431373,,,,,,,,FALSE,809
809,2,1,1,1,0.14516129,0.14516129,0.14516129,0.14516129,,,,,,,,FALSE,809
809,3,0.958333333,0.958333333,1.045454545,0.333333333,0.347826087,0.333333333,0.363636364,0.550996044,0.55099611,1.01358341,,,,,FALSE,809
811,1,0.954545455,1,1,0.272727273,0.272727273,0.272727273,0.272727273,,,,,,,,FALSE,811
811,2,0.984848485,0.984848485,1.015625,0.212121212,0.215384615,0.212121212,0.21875,,,,,,,,FALSE,811
811,3,0.984848485,1,1,0.212121212,0.212121212,0.212121212,0.212121212,0.272727261,0.318181726,1.023255676,,,,,FALSE,811
812,1,1,1,1,0.111111111,0.111111111,0.111111111,0.111111111,,,,,,,,FALSE,812
812,2,0.994791667,1,1,0.166666667,0.166666667,0.166666667,0.166666667,,,,,,,,FALSE,812
812,3,1,1,1,0.088235294,0.088235294,0.088235294,0.088235294,0.47640929,0.481617614,0.995931599,,,,,FALSE,812
813,1,0.97826087,1,1,0.217391304,0.218181818,0.218181818,0.218181818,,,,,,,,813,FALSE
813,2,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,,,,,,,,FALSE,813
813,3,1,1,1,0.242424242,0.242424242,0.242424242,0.242424242,0.463579675,0.485714198,0.996119012,,,,,FALSE,813
814,1,1,1,1,0.194444444,0.194444444,0.194444444,0.194444444,,,,,,,,FALSE,814
814,2,0.96,1,1,0.32,0.32,0.32,0.32,,,,,,,,FALSE,814
814,3,0.962962963,1,1,0.222222222,0.229885057,0.229885057,0.229885057,0.49499992,0.564002997,1.006139213,,,,,814,FALSE
815,1,1,1,1,0.215189873,0.215189873,0.215189873,0.215189873,,,,,,,,FALSE,815
815,2,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,,,,,,,,FALSE,815
815,3,0.988888889,0.988888889,1.011363636,0.288888889,0.292134831,0.288888889,0.295454545,0.419955053,0.419955222,1.015449754,,,,,FALSE,815
816,1,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,,,,,,,,FALSE,816
816,2,0.971544715,1,1,0.349593496,0.35862069,0.35862069,0.35862069,,,,,,,,816,FALSE
816,3,0.992307692,1,1,0.169230769,0.169230769,0.169230769,0.169230769,0.574483919,0.599602066,0.953266651,,,,,FALSE,816
819,1,0.982608696,0.982608696,1.018018018,0.295652174,0.300884956,0.295652174,0.306306306,,,,,,,,FALSE,819
819,2,0.967532468,0.967532468,1.034722222,0.246753247,0.255033557,0.246753247,0.263888889,,,,,,,,FALSE,819
819,3,0.946969697,1,1,0.287878788,0.287878788,0.287878788,0.287878788,0.591944212,0.635573818,0.994516624,,,,,FALSE,819
820,1,0.927536232,1,1,0.31884058,0.338983051,0.338983051,0.338983051,,,,,,,,820,FALSE
820,2,0.927230047,0.941666667,1.066037736,0.314553991,0.336283186,0.316666667,0.358490566,,,,,,,,820,FALSE
820,3,0.979166667,0.979166667,1.02173913,0.291666667,0.29787234,0.291666667,0.304347826,0.569860914,0.635592922,0.98128886,,,,,FALSE,820
821,1,0.97515528,1,1,0.180124224,0.180124224,0.180124224,0.180124224,,,,,,,,FALSE,821
821,2,0.97515528,0.97515528,1.026143791,0.310559006,0.318471338,0.310559006,0.326797386,,,,,,,,FALSE,821
821,3,1,1,1,0.184615385,0.184615385,0.184615385,0.184615385,0.470424708,0.470425104,0.990487839,,,,,FALSE,821
822,1,0.985714286,1,1,0.257142857,0.257142857,0.257142857,0.257142857,,,,,,,,FALSE,822
822,2,1,1,1,0.179487179,0.179487179,0.179487179,0.179487179,,,,,,,,FALSE,822
822,3,1,1,1,0.111111111,0.111111111,0.111111111,0.111111111,0.492307631,0.506593331,0.98990755,,,,,FALSE,822
824,1,0.979166667,0.979166667,1.02173913,0.291666667,0.29787234,0.291666667,0.304347826,,,,,,,,FALSE,824
824,2,1,1,1,0.178571429,0.178571429,0.178571429,0.178571429,,,,,,,,FALSE,824
824,3,0.992307692,0.992307692,1.0078125,0.323076923,0.325581395,0.323076923,0.328125,0.582691602,0.582692169,0.993314295,,,,,FALSE,824
825,1,1,1,1,0.170731707,0.170731707,0.170731707,0.170731707,,,,,,,,FALSE,825
825,2,0.902298851,0.976190476,1.025,0.333333333,0.341463415,0.333333333,0.35,,,,,,,,FALSE,825
825,3,0.979166667,1,1,0.208333333,0.208333333,0.208333333,0.208333333,0.514227601,0.640751638,0.970653818,,,,,FALSE,825
827,1,0.9625,1,1,0.275,0.275,0.275,0.275,,,,,,,,FALSE,827
827,2,0.914035088,0.993333333,1.006756757,0.38245614,0.416107383,0.413333333,0.418918919,,,,,,,,827,FALSE
827,3,0.983516484,1,1,0.186813187,0.186813187,0.186813187,0.186813187,0.586609114,0.630988285,0.962046969,,,,,FALSE,827
829,1,0.94047619,0.96875,1.033333333,0.30952381,0.322580645,0.3125,0.333333333,,,,,,,,829,FALSE
829,2,1,1,1,0.233766234,0.233766234,0.233766234,0.233766234,,,,,,,,FALSE,829
829,3,0.969135802,1,1,0.209876543,0.210526316,0.210526316,0.210526316,0.495590745,0.579630732,0.982362669,,,,,829,FALSE
830,1,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,,,,,,,,FALSE,830
830,2,0.976923077,1,1,0.2,0.202764977,0.202764977,0.202764977,,,,,,,,830,FALSE
830,3,1,1,1,0.061538462,0.061538462,0.061538462,0.061538462,0.457142823,0.504661245,0.983809613,,,,,FALSE,830
833,1,0.985714286,1,1,0.257142857,0.257142857,0.257142857,0.257142857,,,,,,,,FALSE,833
833,2,1,1,1,0.253968254,0.253968254,0.253968254,0.253968254,,,,,,,,FALSE,833
833,3,1,1,1,0.136842105,0.136842105,0.136842105,0.136842105,0.595655669,0.603926305,0.998790127,,,,,FALSE,833
837,1,0.954022989,0.985294118,1.015151515,0.32183908,0.328358209,0.323529412,0.333333333,,,,,,,,837,FALSE
837,2,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,,,,,,,,FALSE,837
837,3,1,1,1,0.213333333,0.213333333,0.213333333,0.213333333,0.484848752,0.519532884,1.017722271,,,,,FALSE,837
841,1,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,,,,,,,,FALSE,841
841,2,0.963768116,1,1,0.246376812,0.25,0.25,0.25,,,,,,,,841,FALSE
841,3,1,1,1,0.245098039,0.245098039,0.245098039,0.245098039,0.562933709,0.589460642,0.979675869,,,,,FALSE,841
842,1,0.972727273,1,1,0.236363636,0.236363636,0.236363636,0.236363636,,,,,,,,FALSE,842
842,2,0.960606061,0.992307692,1.0078125,0.321212121,0.325581395,0.323076923,0.328125,,,,,,,,842,FALSE
842,3,0.987179487,1,1,0.179487179,0.179487179,0.179487179,0.179487179,0.499766755,0.515617504,0.947228949,,,,,FALSE,842
846,1,0.902298851,0.987179487,1.013157895,0.333333333,0.337662338,0.333333333,0.342105263,,,,,,,,FALSE,846
846,2,1,1,1,0.27027027,0.27027027,0.27027027,0.27027027,,,,,,,,FALSE,846
846,3,0.979166667,0.979166667,1.02173913,0.291666667,0.29787234,0.291666667,0.304347826,0.41441436,0.596914325,0.975300892,,,,,FALSE,846
847,1,0.984848485,1,1,0.212121212,0.212121212,0.212121212,0.212121212,,,,,,,,FALSE,847
847,2,1,1,1,0.213333333,0.213333333,0.213333333,0.213333333,,,,,,,,FALSE,847
847,3,1,1,1,0.15,0.15,0.15,0.15,0.482727215,0.497878718,0.982727842,,,,,FALSE,847
848,1,0.993333333,0.993333333,1.006756757,0.28,0.281879195,0.28,0.283783784,,,,,,,,FALSE,848
848,2,1,1,1,0.186046512,0.186046512,0.186046512,0.186046512,,,,,,,,FALSE,848
848,3,0.954545455,1,1,0.272727273,0.272727273,0.272727273,0.272727273,0.652853989,0.691966084,1.002154052,,,,,FALSE,848
849,1,0.958823529,1,1,0.270588235,0.276923077,0.276923077,0.276923077,,,,,,,,849,FALSE
849,2,0.960606061,0.992307692,1.0078125,0.321212121,0.325581395,0.323076923,0.328125,,,,,,,,849,FALSE
849,3,1,1,1,0.148148148,0.148148148,0.148148148,0.148148148,0.647691776,0.699554673,0.994889177,,,,,FALSE,849
850,1,1,1,1,0.158730159,0.158730159,0.158730159,0.158730159,,,,,,,,FALSE,850
850,2,0.987421384,1,1,0.213836478,0.216027875,0.216027875,0.216027875,,,,,,,,850,FALSE
850,3,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,0.496855203,0.5052262,0.98832982,,,,,FALSE,850
852,1,0.96875,0.96875,1.033333333,0.3125,0.322580645,0.3125,0.333333333,,,,,,,,FALSE,852
852,2,0.97972973,1,1,0.256756757,0.256756757,0.256756757,0.256756757,,,,,,,,FALSE,852
852,3,0.994949495,1,1,0.131313131,0.131578947,0.131578947,0.131578947,0.611281646,0.616465007,0.990576814,,,,,852,FALSE
854,1,0.97515528,0.97515528,1.026143791,0.310559006,0.318471338,0.310559006,0.326797386,,,,,,,,FALSE,854
854,2,0.975,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,854
854,3,0.920042644,0.983516484,1.017045455,0.33901919,0.346368715,0.340659341,0.352272727,0.474397937,0.617269612,0.986240253,,,,,854,FALSE
855,1,1,1,1,0.145833333,0.145833333,0.145833333,0.145833333,,,,,,,,FALSE,855
855,2,0.919672131,0.990909091,1.009259259,0.357377049,0.385321101,0.381818182,0.388888889,,,,,,,,855,FALSE
855,3,0.979166667,0.979166667,1.02173913,0.291666667,0.29787234,0.291666667,0.304347826,0.576809951,0.697916052,0.979036767,,,,,FALSE,855
858,1,1,1,1,0.264705882,0.264705882,0.264705882,0.264705882,,,,,,,,FALSE,858
858,2,0.9375,1,1,0.347222222,0.349206349,0.349206349,0.349206349,,,,,,,,858,FALSE
858,3,0.969135802,1,1,0.209876543,0.210526316,0.210526316,0.210526316,0.54711323,0.647955384,0.988709566,,,,,858,FALSE
859,1,0.989130435,0.989130435,1.011111111,0.282608696,0.285714286,0.282608696,0.288888889,,,,,,,,FALSE,859
859,2,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,,,,,,,,FALSE,859
859,3,0.986111111,1,1,0.25,0.25,0.25,0.25,0.571428501,0.596428448,0.956175302,,,,,FALSE,859
862,1,0.982608696,1,1,0.382608696,0.388349515,0.388349515,0.388349515,,,,,,,,862,FALSE
862,2,1,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,862
862,3,0.982608696,0.982608696,1.018018018,0.295652174,0.300884956,0.295652174,0.306306306,0.651630378,0.705834387,0.941285731,,,,,FALSE,862
864,1,1,1,1,0.191570881,0.191570881,0.191570881,0.191570881,,,,,,,,FALSE,864
864,2,0.979591837,1,1,0.244897959,0.244897959,0.244897959,0.244897959,,,,,,,,FALSE,864
864,3,0.940677966,1,1,0.322033898,0.322033898,0.322033898,0.322033898,0.530027443,0.605666608,0.974053834,,,,,FALSE,864
865,1,0.975,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,865
865,2,0.980769231,1,1,0.192307692,0.194285714,0.194285714,0.194285714,,,,,,,,865,FALSE
865,3,0.960869565,0.985714286,1.014705882,0.252173913,0.260869565,0.257142857,0.264705882,0.417391238,0.435882179,0.972261997,,,,,865,FALSE
868,1,1,1,1,0.061538462,0.061538462,0.061538462,0.061538462,,,,,,,,FALSE,868
868,2,0.923655914,0.957142857,1.046875,0.367741935,0.388059701,0.371428571,0.40625,,,,,,,,868,FALSE
868,3,1,1,1,0.213333333,0.213333333,0.213333333,0.213333333,0.508915957,0.542709391,1.057320146,,,,,FALSE,868
869,1,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,869
869,2,0.984848485,1,1,0.212121212,0.212121212,0.212121212,0.212121212,,,,,,,,FALSE,869
869,3,0.992307692,1,1,0.169230769,0.169230769,0.169230769,0.169230769,0.429903281,0.437595533,0.960023028,,,,,FALSE,869
870,1,0.960606061,0.992307692,1.0078125,0.321212121,0.325581395,0.323076923,0.328125,,,,,,,,870,FALSE
870,2,0.987804878,1,1,0.317073171,0.32,0.32,0.32,,,,,,,,870,FALSE
870,3,1,1,1,0.088888889,0.088888889,0.088888889,0.088888889,0.494899818,0.669999743,0.968783612,,,,,FALSE,870
873,1,0.980769231,1,1,0.192307692,0.192307692,0.192307692,0.192307692,,,,,,,,FALSE,873
873,2,0.975,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,873
873,3,0.984375,1,1,0.21875,0.21875,0.21875,0.21875,0.385336459,0.404567205,0.98240642,,,,,FALSE,873
874,1,0.960606061,0.992307692,1.0078125,0.321212121,0.325581395,0.323076923,0.328125,,,,,,,,874,FALSE
874,2,1,1,1,0.187192118,0.187192118,0.187192118,0.187192118,,,,,,,,FALSE,874
874,3,1,1,1,0.158730159,0.158730159,0.158730159,0.158730159,0.679054953,0.688526018,1.015052881,,,,,FALSE,874
875,1,1,1,1,0.260869565,0.260869565,0.260869565,0.260869565,,,,,,,,FALSE,875
875,2,0.962962963,0.981481481,1.019230769,0.259259259,0.264150943,0.259259259,0.269230769,,,,,,,,FALSE,875
875,3,0.980769231,1,1,0.192307692,0.194285714,0.194285714,0.194285714,0.570481769,0.594983095,1.001977226,,,,,875,FALSE
876,1,0.9875,1,1,0.175,0.175,0.175,0.175,,,,,,,,FALSE,876
876,2,1,1,1,0.213333333,0.213333333,0.213333333,0.213333333,,,,,,,,FALSE,876
876,3,0.988095238,1,1,0.261904762,0.261904762,0.261904762,0.261904762,0.46726184,0.479166598,0.983203614,,,,,FALSE,876
877,1,0.94047619,1,1,0.261904762,0.261904762,0.261904762,0.261904762,,,,,,,,FALSE,877
877,2,1,1,1,0.139130435,0.139130435,0.139130435,0.139130435,,,,,,,,FALSE,877
877,3,1,1,1,0.285714286,0.285714286,0.285714286,0.285714286,0.499999826,0.512939842,0.982955985,,,,,FALSE,877
880,1,0.974358974,0.974358974,1.027027027,0.205128205,0.210526316,0.205128205,0.216216216,,,,,,,,FALSE,880
880,2,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,,,,,,,,FALSE,880
880,3,1,1,1,0.176870748,0.176870748,0.176870748,0.176870748,0.454212381,0.46611705,0.986895564,,,,,FALSE,880
882,1,0.963768116,1,1,0.246376812,0.25,0.25,0.25,,,,,,,,882,FALSE
882,2,1,1,1,0.242424242,0.242424242,0.242424242,0.242424242,,,,,,,,FALSE,882
882,3,0.970967742,1,1,0.187096774,0.191616766,0.191616766,0.191616766,0.536473895,0.558813672,1.030551001,,,,,882,FALSE
883,1,0.966386555,0.986842105,1.013513514,0.235294118,0.24,0.236842105,0.243243243,,,,,,,,883,FALSE
883,2,0.988888889,0.988888889,1.011363636,0.288888889,0.292134831,0.288888889,0.295454545,,,,,,,,FALSE,883
883,3,0.97826087,1,1,0.217391304,0.218181818,0.218181818,0.218181818,0.587455466,0.610685658,0.966473977,,,,,883,FALSE
884,1,0.977966102,1,1,0.349152542,0.35483871,0.35483871,0.35483871,,,,,,,,884,FALSE
884,2,1,1,1,0.088888889,0.088888889,0.088888889,0.088888889,,,,,,,,FALSE,884
884,3,1,1,1,0.193548387,0.193548387,0.193548387,0.193548387,0.540586501,0.561021336,0.98148723,,,,,FALSE,884
885,1,1,1,1,0.207692308,0.207692308,0.207692308,0.207692308,,,,,,,,FALSE,885
885,2,0.985714286,1,1,0.257142857,0.257142857,0.257142857,0.257142857,,,,,,,,FALSE,885
885,3,0.994949495,1,1,0.131313131,0.131578947,0.131578947,0.131578947,0.4852813,0.507142608,0.986829978,,,,,885,FALSE
886,1,0.97826087,1,1,0.304347826,0.307692308,0.307692308,0.307692308,,,,,,,,886,FALSE
886,2,1,1,1,0.078431373,0.078431373,0.078431373,0.078431373,,,,,,,,FALSE,886
886,3,1,1,1,0.186046512,0.186046512,0.186046512,0.186046512,0.586450599,0.66189594,1.012681169,,,,,FALSE,886
887,1,0.986111111,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,887
887,2,0.963768116,1,1,0.246376812,0.25,0.25,0.25,,,,,,,,887,FALSE
887,3,1,1,1,0.186666667,0.186666667,0.186666667,0.186666667,0.559854911,0.57833324,0.957701561,,,,,FALSE,887
888,1,1,1,1,0.264705882,0.264705882,0.264705882,0.264705882,,,,,,,,FALSE,888
888,2,0.974358974,1,1,0.205128205,0.205128205,0.205128205,0.205128205,,,,,,,,FALSE,888
888,3,1,1,1,0.181818182,0.181818182,0.181818182,0.181818182,0.489167513,0.489167638,1.002405361,,,,,FALSE,888
889,1,0.902298851,0.987179487,1.013157895,0.333333333,0.337662338,0.333333333,0.342105263,,,,,,,,FALSE,889
889,2,0.969135802,1,1,0.209876543,0.210526316,0.210526316,0.210526316,,,,,,,,889,FALSE
889,3,1,1,1,0.213333333,0.213333333,0.213333333,0.213333333,0.423703643,0.578245401,0.982081326,,,,,FALSE,889
890,1,1,1,1,0.311111111,0.311111111,0.311111111,0.311111111,,,,,,,,FALSE,890
890,2,1,1,1,0.088888889,0.088888889,0.088888889,0.088888889,,,,,,,,FALSE,890
890,3,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,0.574602861,0.602380853,0.957810753,,,,,FALSE,890
891,1,0.9875,1,1,0.175,0.175,0.175,0.175,,,,,,,,FALSE,891
891,2,0.977966102,1,1,0.349152542,0.35483871,0.35483871,0.35483871,,,,,,,,891,FALSE
891,3,1,1,1,0.21875,0.21875,0.21875,0.21875,0.600476482,0.609778118,0.962406039,,,,,FALSE,891
892,1,1,1,1,0.347826087,0.347826087,0.347826087,0.347826087,,,,,,,,FALSE,892
892,2,0.99382716,1,1,0.160493827,0.161290323,0.161290323,0.161290323,,,,,,,,892,FALSE
892,3,1,1,1,0.181818182,0.181818182,0.181818182,0.181818182,0.65334492,0.652747415,0.998313366,,,,,FALSE,892
893,1,0.958333333,0.958333333,1.045454545,0.333333333,0.347826087,0.333333333,0.363636364,,,,,,,,FALSE,893
893,2,1,1,1,0.347826087,0.347826087,0.347826087,0.347826087,,,,,,,,FALSE,893
893,3,0.969135802,1,1,0.209876543,0.210526316,0.210526316,0.210526316,0.518920984,0.551487303,0.992054508,,,,,893,FALSE
896,1,0.954545455,1,1,0.272727273,0.272727273,0.272727273,0.272727273,,,,,,,,FALSE,896
896,2,0.97826087,0.97826087,1.022727273,0.304347826,0.311111111,0.304347826,0.318181818,,,,,,,,FALSE,896
896,3,1,1,1,0.28,0.28,0.28,0.28,0.634070923,0.679525354,0.977588963,,,,,FALSE,896
898,1,0.960606061,0.992307692,1.0078125,0.321212121,0.325581395,0.323076923,0.328125,,,,,,,,898,FALSE
898,2,1,1,1,0.148148148,0.148148148,0.148148148,0.148148148,,,,,,,,FALSE,898
898,3,1,1,1,0.235294118,0.235294118,0.235294118,0.235294118,0.701722282,0.711192643,0.979395878,,,,,FALSE,898
900,1,0.979166667,0.979166667,1.02173913,0.291666667,0.29787234,0.291666667,0.304347826,,,,,,,,FALSE,900
900,2,1,1,1,0.227272727,0.227272727,0.227272727,0.227272727,,,,,,,,FALSE,900
900,3,0.956521739,1,1,0.304347826,0.310344828,0.310344828,0.310344828,0.598320056,0.628867045,0.964094473,,,,,900,FALSE
902,1,0.962962963,0.993421053,1.006666667,0.222222222,0.225165563,0.223684211,0.226666667,,,,,,,,902,FALSE
902,2,0.989130435,1,1,0.282608696,0.285714286,0.285714286,0.285714286,,,,,,,,902,FALSE
902,3,0.985714286,1,1,0.257142857,0.257142857,0.257142857,0.257142857,0.484655816,0.521052493,0.933660954,,,,,FALSE,902
903,1,1,1,1,0.21875,0.21875,0.21875,0.21875,,,,,,,,FALSE,903
903,2,1,1,1,0.178571429,0.178571429,0.178571429,0.178571429,,,,,,,,FALSE,903
903,3,0.97826087,1,1,0.173913043,0.173913043,0.173913043,0.173913043,0.525135849,0.52824139,1.025630839,,,,,FALSE,903
904,1,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,,,,,,,,FALSE,904
904,2,0.975,1,1,0.35,0.35,0.35,0.35,,,,,,,,FALSE,904
904,3,0.9625,0.9625,1.040540541,0.325,0.337662338,0.325,0.351351351,0.58412688,0.609126899,0.984952152,,,,,FALSE,904
905,1,0.96875,0.96875,1.033333333,0.3125,0.322580645,0.3125,0.333333333,,,,,,,,FALSE,905
905,2,1,1,1,0.257575758,0.257575758,0.257575758,0.257575758,,,,,,,,FALSE,905
905,3,0.922885572,0.976190476,1.025,0.333333333,0.341463415,0.333333333,0.35,0.575757453,0.711255098,0.980059415,,,,,FALSE,905
907,1,1,1,1,0.17989418,0.17989418,0.17989418,0.17989418,,,,,,,,FALSE,907
907,2,0.96,1,1,0.28,0.285714286,0.285714286,0.285714286,,,,,,,,907,FALSE
907,3,0.996753247,0.996753247,1.003267974,0.188311688,0.188925081,0.188311688,0.189542484,0.422876087,0.409486943,1.015639974,,,,,FALSE,907
908,1,1,1,1,0.178571429,0.178571429,0.178571429,0.178571429,,,,,,,,FALSE,908
908,2,0.99382716,1,1,0.160493827,0.161290323,0.161290323,0.161290323,,,,,,,,908,FALSE
908,3,1,1,1,0.17989418,0.17989418,0.17989418,0.17989418,0.402116363,0.401518819,1.043153035,,,,,FALSE,908
909,1,0.916666667,0.966666667,1.035714286,0.333333333,0.344827586,0.333333333,0.357142857,,,,,,,,FALSE,909
909,2,1,1,1,0.233766234,0.233766234,0.233766234,0.233766234,,,,,,,,FALSE,909
909,3,1,1,1,0.25,0.25,0.25,0.25,0.432359242,0.464285537,0.982456112,,,,,FALSE,909
910,1,0.981481481,1,1,0.185185185,0.186046512,0.186046512,0.186046512,,,,,,,,910,FALSE
910,2,0.972222222,1,1,0.203703704,0.208333333,0.208333333,0.208333333,,,,,,,,910,FALSE
910,3,0.941975309,1,1,0.264197531,0.275280899,0.275280899,0.275280899,0.412345669,0.477179525,1.001351891,,,,,910,FALSE
911,1,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,,,,,,,,FALSE,911
911,2,0.96875,0.96875,1.033333333,0.3125,0.322580645,0.3125,0.333333333,,,,,,,,FALSE,911
911,3,0.936781609,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.53553913,0.577205823,0.996945633,,,,,FALSE,911
913,1,1,1,1,0.193548387,0.193548387,0.193548387,0.193548387,,,,,,,,FALSE,913
913,2,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,,,,,,,,FALSE,913
913,3,0.944827586,0.972222222,1.029411765,0.317241379,0.331428571,0.322222222,0.341176471,0.573547171,0.605785866,0.978187365,,,,,913,FALSE
914,1,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,914
914,2,1,1,1,0.179487179,0.179487179,0.179487179,0.179487179,,,,,,,,FALSE,914
914,3,0.95,1,1,0.3,0.3125,0.3125,0.3125,0.503968051,0.613342881,0.991647463,,,,,914,FALSE
916,1,0.988095238,1,1,0.261904762,0.261904762,0.261904762,0.261904762,,,,,,,,FALSE,916
