PCM_Identifiers,entani論文のPerfectIncorporation,中心総和1のPerfectIncorporation,解の非唯一性考慮のPerfectIncorporation,entani論文のCommonGround,中心総和1のCommonGround,解の非唯一性考慮のCommonGround,entani論文のPartialIncorporation,中心総和1のPartialIncorporation,解の非唯一性考慮のPartialIncorporation
"Any[""Trial-78_PCM-1"", ""Trial-78_PCM-2"", ""Trial-78_PCM-3""]",14.21529083941521,23.29473039699173,11.982929094215962,Error,Error,6.920663378175722,2.9682186285473087,3.788681365026229,0.0
"Any[""Trial-79_PCM-1"", ""Trial-79_PCM-2"", ""Trial-79_PCM-3""]",16.371455623520305,17.59046426383237,14.221392245957649,Error,Error,4.096376130711805,3.048920073822906,3.8347841399926557,0.0
"Any[""Trial-80_PCM-1"", ""Trial-80_PCM-2"", ""Trial-80_PCM-3""]",15.22664775574784,14.400615610537034,12.845329606607475,Error,Error,5.539535468102922,1.7957970945434285,2.3225155903492443,0.0
"Any[""Trial-81_PCM-1"", ""Trial-81_PCM-2"", ""Trial-81_PCM-3""]",13.757384901616883,14.345852372785409,11.982929094215928,Error,Error,4.723942333919899,2.5294232485175945,2.282427616848226,0.0
"Any[""Trial-82_PCM-1"", ""Trial-82_PCM-2"", ""Trial-82_PCM-3""]",14.594729415993934,14.643381734175083,10.97062248086057,Error,Error,5.199068352166698,1.7187733416689852,1.2222792779741765,0.0
"Any[""Trial-83_PCM-1"", ""Trial-83_PCM-2"", ""Trial-83_PCM-3""]",14.361193221102557,19.73050172993868,13.096387394394512,Error,Error,6.78452543115273,1.7673275469708454,4.286229613280767,0.0
"Any[""Trial-84_PCM-1"", ""Trial-84_PCM-2"", ""Trial-84_PCM-3""]",13.706876092238529,14.441498822891395,13.245761437916308,Error,Error,4.485626322846178,1.892337597309992,1.758242643244154,0.0
"Any[""Trial-85_PCM-1"", ""Trial-85_PCM-2"", ""Trial-85_PCM-3""]",13.674134804712777,16.022766483638428,11.982929094215937,Error,Error,3.6643492735936807,2.767380856955314,3.7046079036810946,0.0
"Any[""Trial-86_PCM-1"", ""Trial-86_PCM-2"", ""Trial-86_PCM-3""]",15.226638451571713,15.6710169963781,12.124522933539051,Error,Error,7.0978516066391055,2.521014064854155,1.1110930847688616,0.0
"Any[""Trial-87_PCM-1"", ""Trial-87_PCM-2"", ""Trial-87_PCM-3""]",12.290774583552711,13.958849732335292,11.461874940250349,Error,Error,Error,3.3256243643385917,3.2877945066026797,0.1109466627329434
"Any[""Trial-88_PCM-1"", ""Trial-88_PCM-2"", ""Trial-88_PCM-3""]",13.572914508718782,16.17126132324016,9.974714279236347,Error,Error,5.149511533020826,2.2033201680679317,3.791515709541356,0.0
"Any[""Trial-89_PCM-1"", ""Trial-89_PCM-2"", ""Trial-89_PCM-3""]",13.215866479826488,18.111015565662697,11.069599236594495,Error,Error,6.338981753911506,2.2122896232548293,3.090769132466252,0.0
"Any[""Trial-90_PCM-1"", ""Trial-90_PCM-2"", ""Trial-90_PCM-3""]",14.80872959649384,14.948720849141418,14.221392245957686,Error,Error,4.199289303212083,0.412576800053011,0.7607420844052983,0.0
"Any[""Trial-91_PCM-1"", ""Trial-91_PCM-2"", ""Trial-91_PCM-3""]",17.505312964636815,18.763480451480014,14.755517631455794,Error,Error,7.167037876912221,3.0544939831268385,2.7451915724448828,0.0
"Any[""Trial-92_PCM-1"", ""Trial-92_PCM-2"", ""Trial-92_PCM-3""]",10.780531512463337,12.240209072316839,8.788898309344901,Error,Error,5.9900809103693256,0.9968617139759939,1.9008359844499463,0.0
"Any[""Trial-93_PCM-1"", ""Trial-93_PCM-2"", ""Trial-93_PCM-3""]",16.64829148702765,16.596129203271246,12.98818661000596,Error,Error,7.3138165307480705,2.346211303919203,3.2009165216739612,0.0
"Any[""Trial-94_PCM-1"", ""Trial-94_PCM-2"", ""Trial-94_PCM-3""]",12.507991818374148,13.857279529990983,9.743408413448929,Error,Error,4.6687509496874195,1.485435409413383,1.7290693066819438,0.0
"Any[""Trial-95_PCM-1"", ""Trial-95_PCM-2"", ""Trial-95_PCM-3""]",12.988186102573351,13.560935046647835,11.274064403434275,Error,Error,6.793143634291649,0.13510747178532423,0.583812863851402,0.0
"Any[""Trial-96_PCM-1"", ""Trial-96_PCM-2"", ""Trial-96_PCM-3""]",12.741443602152973,12.704112405596883,10.832200804408869,Error,Error,4.556166698874657,4.065031983151014,4.035279984071232,0.0
"Any[""Trial-97_PCM-1"", ""Trial-97_PCM-2"", ""Trial-97_PCM-3""]",13.9623187549957,16.39992228233132,12.512670057326945,Error,Error,8.115182221400136,0.4468139102249591,1.5155442259198537,0.0
"Any[""Trial-98_PCM-1"", ""Trial-98_PCM-2"", ""Trial-98_PCM-3""]",16.604548451345153,17.55308286311073,13.604789526648624,Error,Error,6.1186571133552805,2.860173312695051,1.7484393859797756,0.0
"Any[""Trial-99_PCM-1"", ""Trial-99_PCM-2"", ""Trial-99_PCM-3""]",14.03764257807633,19.902969726781564,10.849120207804638,Error,Error,3.768858906965086,2.0815791219951745,2.4082898734444083,0.0
"Any[""Trial-100_PCM-1"", ""Trial-100_PCM-2"", ""Trial-100_PCM-3""]",14.755509816457177,13.225197040333988,9.68000077075685,2.0930179750833595,Error,9.060866245120799,0.0,0.906935332872207,0.0
"Any[""Trial-101_PCM-1"", ""Trial-101_PCM-2"", ""Trial-101_PCM-3""]",14.228796586047647,15.821353664858755,12.173440408720918,Error,Error,5.704677635394236,0.9266108959149166,1.642134348760571,8.881784197001252e-16
"Any[""Trial-102_PCM-1"", ""Trial-102_PCM-2"", ""Trial-102_PCM-3""]",17.566381096410524,20.138972889639344,15.113863874070471,1.550904470715153e-5,Error,6.047310125698295,0.0,2.6867870922655346,0.0
"Any[""Trial-103_PCM-1"", ""Trial-103_PCM-2"", ""Trial-103_PCM-3""]",14.232259730591775,18.812564032023005,13.277991206873486,Error,Error,4.7585826549872605,2.137965027669569,2.1049135270051957,0.0
"Any[""Trial-104_PCM-1"", ""Trial-104_PCM-2"", ""Trial-104_PCM-3""]",13.753502105436786,14.680769750111155,11.0903548889591,Error,Error,5.428157172902708,2.2336660473839816,3.104006491071076,0.0
"Any[""Trial-105_PCM-1"", ""Trial-105_PCM-2"", ""Trial-105_PCM-3""]",12.802502318308798,75.47902104221063,10.832200804408945,Error,Error,4.584961511854649,2.0638667163574667,2.481670670267622,0.0
"Any[""Trial-106_PCM-1"", ""Trial-106_PCM-2"", ""Trial-106_PCM-3""]",15.343192993814032,16.3689116410384,14.25759170582002,Error,Error,3.5765235889379117,2.1131583609746523,1.824711920777478,0.0
"Any[""Trial-107_PCM-1"", ""Trial-107_PCM-2"", ""Trial-107_PCM-3""]",13.355932632223935,78.36922192686649,11.090354888959045,Error,Error,6.9210298894654505,1.8040373306067599,3.614151202137668,0.0
"Any[""Trial-108_PCM-1"", ""Trial-108_PCM-2"", ""Trial-108_PCM-3""]",12.290770508760646,12.832570471401452,10.8322008044087,Error,Error,7.473198349395935,0.6328969551832335,1.5639446575164078,0.0
"Any[""Trial-109_PCM-1"", ""Trial-109_PCM-2"", ""Trial-109_PCM-3""]",11.615175673561627,12.294237337482048,9.769387733940661,Error,Error,5.911721369496446,2.5591250441606297,2.276836890852448,0.0
"Any[""Trial-110_PCM-1"", ""Trial-110_PCM-2"", ""Trial-110_PCM-3""]",15.347912447476167,15.783077157219314,11.140044968953374,Error,Error,6.037884077628613,2.1220805130781617,3.5518049137178904,0.0
"Any[""Trial-111_PCM-1"", ""Trial-111_PCM-2"", ""Trial-111_PCM-3""]",18.399536338872796,19.57113488761812,15.068150432570253,Error,Error,3.9272173169636417,2.6506383525354886,3.873296399405829,0.0
"Any[""Trial-112_PCM-1"", ""Trial-112_PCM-2"", ""Trial-112_PCM-3""]",14.805206086796314,16.33248556085629,11.982929094215967,Error,Error,5.011052023981495,3.2259012732855448,2.818987897856158,0.0
"Any[""Trial-113_PCM-1"", ""Trial-113_PCM-2"", ""Trial-113_PCM-3""]",14.950661955985325,14.64301184014842,9.776338249070957,Error,Error,6.498822308105757,2.043298665730827,1.7406855223339424,0.0
"Any[""Trial-114_PCM-1"", ""Trial-114_PCM-2"", ""Trial-114_PCM-3""]",16.067634904120197,22.23005447023146,14.497363731905452,Error,Error,7.09327118403714,3.2738999579601744,3.3789715577554817,0.0
"Any[""Trial-115_PCM-1"", ""Trial-115_PCM-2"", ""Trial-115_PCM-3""]",10.813950202784298,11.80632505473436,9.939626599152309,Error,Error,3.1348111959441267,0.8100960075009089,2.089811924140638,0.0
"Any[""Trial-116_PCM-1"", ""Trial-116_PCM-2"", ""Trial-116_PCM-3""]",12.902149929991968,13.218285633896404,11.982929094215962,Error,Error,6.660694480312512,1.955251915087989,1.814846977102209,0.0
"Any[""Trial-117_PCM-1"", ""Trial-117_PCM-2"", ""Trial-117_PCM-3""]",13.414318507486488,13.833514221806926,11.561487031584651,Error,Error,3.803951182638765,3.1771602287382095,3.5650147443251186,0.0
"Any[""Trial-118_PCM-1"", ""Trial-118_PCM-2"", ""Trial-118_PCM-3""]",15.355587686998222,18.549398376424364,11.819641116134948,Error,Error,7.981901811592458,3.555725836047478,3.4075036923289153,0.0
"Any[""Trial-119_PCM-1"", ""Trial-119_PCM-2"", ""Trial-119_PCM-3""]",16.377366152254243,78.59413522473682,11.868637001403734,Error,Error,8.21272739678884,1.8038957122696706,2.0704888592686066,0.0
"Any[""Trial-120_PCM-1"", ""Trial-120_PCM-2"", ""Trial-120_PCM-3""]",19.204231532455246,20.52679559227444,14.996771969793244,Error,Error,11.034711603023329,4.304879586070534,4.759878511302961,0.0
"Any[""Trial-121_PCM-1"", ""Trial-121_PCM-2"", ""Trial-121_PCM-3""]",13.356068525520882,12.990297250075335,10.832200804408753,Error,Error,5.82879241867462,2.6245760698642986,1.330198466381022,8.881784197001252e-16
"Any[""Trial-122_PCM-1"", ""Trial-122_PCM-2"", ""Trial-122_PCM-3""]",13.648989070167822,14.501763430545726,13.021082474755366,Error,Error,4.504438236700298,1.1654053046530501,1.6023705840413127,0.0
