Trial,PCM,t_L,t_U
791,2,0.9814814814814817,1.0192307692307694
791,3,1.0,1.0000000000000002
792,1,1.0,1.0000000000000004
792,2,0.9999999999999993,1.0000000000000004
792,3,0.9999999999999996,1.0000000000000004
793,1,0.9772727272727278,1.0238095238095233
793,2,1.0000000000000002,1.0
793,3,0.9736842105263163,1.0277777777777777
794,1,1.0,1.0000000000000004
794,2,0.9999999999999998,1.0000000000000002
794,3,0.9947916666666663,1.0052631578947373
795,1,0.9928571428571424,1.0072463768115947
795,2,0.9722222222222221,1.0294117647058827
795,3,1.0,1.0000000000000002
796,1,1.0000000000000002,1.0
796,2,1.0000000000000002,0.9999999999999998
796,3,1.0,1.0000000000000007
797,1,1.0,1.0000000000000009
797,2,1.0000000000000004,1.0000000000000002
797,3,1.0000000000000002,1.0
798,1,1.0,1.0000000000000002
798,2,1.0000000000000004,0.9999999999999996
798,3,1.0000000000000002,0.9999999999999996
799,1,1.0,1.0000000000000002
799,2,0.9999999999999998,1.0000000000000004
799,3,1.0000000000000007,0.9999999999999996
800,1,1.0,1.0000000000000004
800,2,1.0,1.0000000000000002
800,3,0.9947916666666663,1.0052631578947375
801,1,0.9999999999999998,1.0000000000000002
801,2,1.0000000000000002,1.0000000000000002
801,3,1.0,1.0000000000000009
802,1,0.9999999999999998,1.0000000000000004
802,2,0.9868421052631572,1.013513513513514
802,3,0.9999999999999998,1.0
803,1,0.9999999999999998,1.0000000000000002
803,2,0.9722222222222225,1.0294117647058827
803,3,1.0000000000000004,0.9999999999999996
804,1,0.9928571428571431,1.0072463768115945
804,2,0.9833333333333334,1.0172413793103448
804,3,1.0000000000000002,1.0
805,1,1.0,1.0000000000000002
805,2,0.9523809523809533,1.0526315789473675
805,3,0.9999999999999998,1.0000000000000004
806,1,0.9999999999999998,1.0
806,2,1.0000000000000004,1.0000000000000002
806,3,1.0000000000000002,1.0
807,1,0.9605263157894741,1.042857142857143
807,2,0.9722222222222228,1.0294117647058822
807,3,1.0,1.0000000000000004
808,1,0.9651162790697676,1.0374999999999996
808,2,1.0000000000000002,0.9999999999999998
808,3,1.0000000000000002,0.9999999999999996
809,1,1.0,1.0
809,2,0.9999999999999998,1.0000000000000004
809,3,0.9736842105263163,1.0277777777777777
810,1,1.0000000000000002,0.9999999999999996
810,2,1.0000000000000004,0.9999999999999996
810,3,1.0,1.0
811,1,0.9791666666666667,1.0217391304347834
811,2,1.0,1.0000000000000004
811,3,1.0,1.0000000000000002
812,1,1.0000000000000002,1.0000000000000002
812,2,0.9444444444444459,1.0624999999999987
812,3,1.0000000000000002,1.0
813,1,1.0,1.0000000000000002
813,2,0.9999999999999998,1.0000000000000002
813,3,1.0000000000000002,1.0000000000000002
814,1,1.0,1.0000000000000004
814,2,0.9999999999999991,1.000000000000001
814,3,1.0,1.0000000000000004
815,1,1.0,0.9999999999999998
815,2,1.0000000000000002,0.9999999999999996
815,3,1.0000000000000002,1.0
816,1,1.0000000000000004,1.0000000000000002
816,2,0.9583333333333336,1.0454545454545447
816,3,1.0,1.0000000000000004
817,1,1.0,1.0
817,2,1.0000000000000002,1.0000000000000004
817,3,0.958333333333335,1.0454545454545447
818,1,1.0000000000000002,1.0
818,2,0.9999999999999998,1.0
818,3,0.9999999999999998,1.0000000000000002
819,1,1.0000000000000002,0.9999999999999998
819,2,0.9999999999999998,1.0
819,3,0.9634146341463417,1.039473684210526
820,1,1.0000000000000002,1.0
820,2,1.0,1.0
820,3,0.9868421052631572,1.013513513513514
821,1,0.9857142857142861,1.0147058823529411
821,2,0.9722222222222225,1.029411764705884
821,3,1.0000000000000002,1.0
822,1,1.0,1.0
822,2,0.9375000000000004,1.071428571428571
822,3,0.9999999999999998,1.0000000000000004
823,1,1.0000000000000002,1.0
823,2,0.9714285714285713,1.0303030303030305
823,3,1.0000000000000002,1.0000000000000004
824,1,1.0000000000000002,1.0000000000000002
824,2,0.9764705882352939,1.024691358024692
824,3,1.0,1.0000000000000009
825,1,1.0000000000000002,0.9999999999999998
825,2,1.0,1.0000000000000004
825,3,0.9625000000000001,1.0405405405405406
826,1,1.0,1.0000000000000004
826,2,1.0000000000000002,1.0
826,3,0.9791666666666667,1.0217391304347834
827,1,1.0,1.0000000000000004
827,2,1.0,1.0
827,3,0.96875,1.0333333333333334
828,1,0.9777777777777789,1.0232558139534875
828,2,0.9999999999999998,1.0000000000000002
828,3,1.0000000000000007,0.9999999999999996
829,1,0.9782608695652178,1.0227272727272723
829,2,1.0000000000000002,1.0
829,3,1.0,1.0
830,1,0.991666666666666,1.0084745762711873
830,2,1.0000000000000002,1.0
830,3,0.9523809523809526,1.0526315789473681
831,1,1.0,1.0
831,2,0.9916666666666669,1.008474576271186
831,3,0.9999999999999998,1.0000000000000002
832,1,0.9634146341463417,1.039473684210526
832,2,1.0,1.0000000000000007
832,3,1.0,1.0
833,1,0.9777777777777786,1.0232558139534886
833,2,1.0,1.0000000000000002
833,3,1.0,1.0000000000000002
834,1,1.0000000000000004,0.9999999999999998
834,2,0.9638888888888887,1.0389221556886234
834,3,1.0,1.0000000000000024
835,1,1.0,1.0
835,2,0.9999999999999998,1.0000000000000002
835,3,1.0000000000000002,0.9999999999999996
836,1,0.9916666666666669,1.008474576271186
836,2,1.0000000000000002,1.0
836,3,1.0,1.0000000000000004
837,1,1.0,0.9999999999999998
837,2,1.0,1.0000000000000002
837,3,1.0,0.9999999999999996
838,1,0.9999999999999998,1.0000000000000002
838,2,1.0,1.0000000000000004
838,3,1.0,0.9999999999999998
839,1,0.958333333333335,1.0454545454545447
839,2,0.9868421052631583,1.0135135135135136
839,3,1.0,1.0
840,1,0.958333333333335,1.0454545454545447
840,2,1.0,1.0000000000000002
840,3,0.9777777777777777,1.0232558139534886
841,1,1.0000000000000002,1.0000000000000002
841,2,1.0000000000000002,1.0
841,3,1.0,1.0000000000000004
842,1,1.0,1.0
842,2,1.0,1.0000000000000016
842,3,0.9999999999999998,1.0000000000000004
