PCM_Identifiers,entani論文のPerfectIncorporation,中心総和1のPerfectIncorporation,解の非唯一性考慮のPerfectIncorporation,entani論文のCommonGround,中心総和1のCommonGround,解の非唯一性考慮のCommonGround,entani論文のPartialIncorporation,中心総和1のPartialIncorporation,解の非唯一性考慮のPartialIncorporation
"Any[""Trial-79_PCM-1"", ""Trial-79_PCM-2"", ""Trial-79_PCM-3""]",11.010900307574726,11.228720423113504,10.670424436894852,Error,Error,Error,1.6563698030120948,1.8156942365737185,1.6563706083936394
"Any[""Trial-80_PCM-1"", ""Trial-80_PCM-2"", ""Trial-80_PCM-3""]",13.940613758610262,18.145068373470686,13.940613835155869,Error,Error,Error,3.2768212411704036,3.742249576191612,3.245315632228303
"Any[""Trial-81_PCM-1"", ""Trial-81_PCM-2"", ""Trial-81_PCM-3""]",14.28488704148845,16.19682359667591,16.160151372180046,Error,Error,Error,1.489997438861229,1.9378086290047953,1.7592073009460485
"Any[""Trial-82_PCM-1"", ""Trial-82_PCM-2"", ""Trial-82_PCM-3""]",13.051931427866267,13.845946603666931,13.05193139219885,Error,Error,Error,3.8152023742901386,5.100024862785827,3.815204856742061
"Any[""Trial-83_PCM-1"", ""Trial-83_PCM-2"", ""Trial-83_PCM-3""]",12.724540495882023,14.918762932731081,13.501165201463738,Error,Error,Error,1.8459275307324008,2.4183294887502287,1.8459275307324168
"Any[""Trial-84_PCM-1"", ""Trial-84_PCM-2"", ""Trial-84_PCM-3""]",13.38791924135862,13.699293927598376,13.3879189150333,Error,Error,Error,2.805840726007113,3.1575925239572085,2.8993238871122458
"Any[""Trial-85_PCM-1"", ""Trial-85_PCM-2"", ""Trial-85_PCM-3""]",15.676726101725034,76.01086152731501,15.67672573895398,Error,Error,Error,2.737278986608083,3.0824239337366315,2.7372796508378006
"Any[""Trial-86_PCM-1"", ""Trial-86_PCM-2"", ""Trial-86_PCM-3""]",19.893150682710818,79.67842465698425,19.688269083333815,Error,Error,Error,7.9526358271474935,9.66105931179014,6.426452612354547
"Any[""Trial-87_PCM-1"", ""Trial-87_PCM-2"", ""Trial-87_PCM-3""]",16.184568255520656,17.421880994104093,16.18456844699912,Error,Error,Error,0.4348007491010799,0.947677070641098,0.3445816716710439
"Any[""Trial-88_PCM-1"", ""Trial-88_PCM-2"", ""Trial-88_PCM-3""]",12.871499808138264,14.441883853039617,12.871499849415649,Error,Error,Error,2.097442204016823,2.32802783031062,1.7275487554806013
"Any[""Trial-89_PCM-1"", ""Trial-89_PCM-2"", ""Trial-89_PCM-3""]",14.34756601019591,15.29609697850724,15.07685190408051,Error,Error,Error,2.115375627633262,2.837230782869651,2.8372303761882938
"Any[""Trial-90_PCM-1"", ""Trial-90_PCM-2"", ""Trial-90_PCM-3""]",14.026228883639025,15.586248907649122,14.411758757017544,Error,Error,Error,2.8336565467527217,3.0209625658560224,2.978716908695384
"Any[""Trial-91_PCM-1"", ""Trial-91_PCM-2"", ""Trial-91_PCM-3""]",13.781182908679018,75.4904847394961,13.53609609603102,Error,Error,Error,4.713253840415084,5.375917749757738,4.504271199141081
"Any[""Trial-92_PCM-1"", ""Trial-92_PCM-2"", ""Trial-92_PCM-3""]",14.860064938888375,15.508809668302272,15.347625687916606,Error,Error,Error,2.1586235860111413,2.2487923090627975,2.008800444708795
"Any[""Trial-93_PCM-1"", ""Trial-93_PCM-2"", ""Trial-93_PCM-3""]",10.842119064960468,11.539533270036948,10.842119400154957,Error,Error,Error,0.86187958067792,0.8618822225224854,0.8618807474626138
"Any[""Trial-94_PCM-1"", ""Trial-94_PCM-2"", ""Trial-94_PCM-3""]",15.91919459394872,17.254575907155694,15.919194708208243,Error,Error,Error,4.135842104105934,4.4334043670714705,4.135842179443881
"Any[""Trial-95_PCM-1"", ""Trial-95_PCM-2"", ""Trial-95_PCM-3""]",12.212827301069531,12.39754930011212,12.27122286709643,Error,Error,Error,3.3190318982908025,3.319033806536912,3.3190328938975417
"Any[""Trial-96_PCM-1"", ""Trial-96_PCM-2"", ""Trial-96_PCM-3""]",10.436675970679016,10.462482614192464,10.436676205669052,Error,Error,Error,0.16407224134462695,0.16407224134543874,0.036121789317344444
"Any[""Trial-97_PCM-1"", ""Trial-97_PCM-2"", ""Trial-97_PCM-3""]",10.590187667277444,11.04482647339928,10.590188365008352,Error,Error,Error,1.3956313843789037,1.3956335467070478,1.1780110963974781
"Any[""Trial-98_PCM-1"", ""Trial-98_PCM-2"", ""Trial-98_PCM-3""]",13.326801115180789,73.45533560607528,12.673820541220687,Error,Error,Error,3.4954113536636227,2.908646885784301,2.883916916947822
"Any[""Trial-99_PCM-1"", ""Trial-99_PCM-2"", ""Trial-99_PCM-3""]",12.338104029348095,15.204703036363373,14.382268603506809,Error,Error,Error,1.621856515432703,2.623795587378037,2.424540464365819
"Any[""Trial-100_PCM-1"", ""Trial-100_PCM-2"", ""Trial-100_PCM-3""]",12.608298014879765,29.180057293431737,12.608297924127434,Error,Error,Error,3.297629400109085,3.297635399583812,3.2976302634364867
"Any[""Trial-101_PCM-1"", ""Trial-101_PCM-2"", ""Trial-101_PCM-3""]",15.59164692037916,16.38463376292694,15.911818041801533,Error,Error,Error,5.773817199319828,4.259194095141637,5.77379805338584
"Any[""Trial-102_PCM-1"", ""Trial-102_PCM-2"", ""Trial-102_PCM-3""]",16.8814883778306,18.363591257204725,16.881487958753787,Error,Error,Error,7.214938894536152,7.029409398226453,7.214940330601913
"Any[""Trial-103_PCM-1"", ""Trial-103_PCM-2"", ""Trial-103_PCM-3""]",13.880759620439548,76.2520756066697,15.047328142993237,Error,Error,Error,3.4070070482796435,5.302858395549163,3.95697410121719
"Any[""Trial-104_PCM-1"", ""Trial-104_PCM-2"", ""Trial-104_PCM-3""]",14.52923579164348,17.440851805580394,15.509725634362407,Error,Error,Error,7.176109495678801,7.176116464142052,7.176113831685935
"Any[""Trial-105_PCM-1"", ""Trial-105_PCM-2"", ""Trial-105_PCM-3""]",15.063360279622563,16.034831502357754,15.952041053455641,Error,Error,Error,2.751039418975364,2.3742450134966493,2.5840882119366864
"Any[""Trial-106_PCM-1"", ""Trial-106_PCM-2"", ""Trial-106_PCM-3""]",10.345351846821764,10.390412635579597,10.34534990144456,Error,Error,Error,0.8150810283373069,0.533262911008145,0.5324168202593098
"Any[""Trial-107_PCM-1"", ""Trial-107_PCM-2"", ""Trial-107_PCM-3""]",15.562173211631777,16.30463456731226,15.562173671151795,Error,Error,Error,3.3662887921257285,3.8275342371615437,3.366289670353022
"Any[""Trial-108_PCM-1"", ""Trial-108_PCM-2"", ""Trial-108_PCM-3""]",14.497362187284137,76.90565879664945,15.419457855079335,Error,Error,Error,5.744608651999255,5.300641962693299,4.606623944310451
"Any[""Trial-109_PCM-1"", ""Trial-109_PCM-2"", ""Trial-109_PCM-3""]",12.486644871503525,13.064968504643357,12.486644715389595,Error,Error,Error,2.173982404649763,2.1739823422187907,2.1739823422188316
"Any[""Trial-110_PCM-1"", ""Trial-110_PCM-2"", ""Trial-110_PCM-3""]",12.339755867980633,13.393769291933136,12.339756078816634,Error,Error,Error,2.337044714195586,3.0899319230693783,2.337045536832325
"Any[""Trial-111_PCM-1"", ""Trial-111_PCM-2"", ""Trial-111_PCM-3""]",15.279858598135414,16.109793223762786,15.279859473377257,Error,Error,Error,3.3739387164556875,5.271273505185299,2.4302507049383486
"Any[""Trial-112_PCM-1"", ""Trial-112_PCM-2"", ""Trial-112_PCM-3""]",17.055863406366395,18.193269467742596,17.140572425778288,Error,Error,Error,3.843185689827446,4.325924065259332,3.8008375695467906
"Any[""Trial-113_PCM-1"", ""Trial-113_PCM-2"", ""Trial-113_PCM-3""]",15.529333222494254,16.936112129510008,15.529333431733228,Error,Error,Error,2.236009061974787,2.5063817838293776,2.2360092294695635
"Any[""Trial-114_PCM-1"", ""Trial-114_PCM-2"", ""Trial-114_PCM-3""]",17.544100552026602,18.970126856792323,17.43742975962838,Error,Error,Error,3.9532351064322286,3.8410754142842674,3.2976340868287037
"Any[""Trial-115_PCM-1"", ""Trial-115_PCM-2"", ""Trial-115_PCM-3""]",10.245843484900366,10.708218212306017,10.24584394053188,Error,Error,Error,2.4782046706557823,2.478207823588601,2.4782058154244844
"Any[""Trial-116_PCM-1"", ""Trial-116_PCM-2"", ""Trial-116_PCM-3""]",9.893215245569985,69.85280763720635,9.893214736099928,Error,Error,Error,1.7209133925384288,1.7209152828635776,1.3493075400587946
"Any[""Trial-117_PCM-1"", ""Trial-117_PCM-2"", ""Trial-117_PCM-3""]",10.905386698940156,12.078559698345476,10.905387031201169,Error,Error,Error,1.1777302126690916,1.387006003146352,0.7923092707905228
"Any[""Trial-118_PCM-1"", ""Trial-118_PCM-2"", ""Trial-118_PCM-3""]",8.993918529690685,9.048458358119543,8.993919391139439,Error,Error,Error,0.7131272811535805,0.7131320219164206,0.7131304843716473
"Any[""Trial-119_PCM-1"", ""Trial-119_PCM-2"", ""Trial-119_PCM-3""]",14.682116315034852,77.72202807912089,15.314561266467036,Error,Error,Error,3.1206300663881015,4.39494944016112,3.120630664943283
"Any[""Trial-120_PCM-1"", ""Trial-120_PCM-2"", ""Trial-120_PCM-3""]",10.094643141655055,10.174748424237263,10.094643815263804,Error,Error,Error,1.98931148413436,1.9893142125249845,1.675470433246116
"Any[""Trial-121_PCM-1"", ""Trial-121_PCM-2"", ""Trial-121_PCM-3""]",15.0282426432843,15.99195312562604,14.956169059158963,Error,Error,Error,5.610407747471851,5.12751303549414,4.632856494161252
"Any[""Trial-122_PCM-1"", ""Trial-122_PCM-2"", ""Trial-122_PCM-3""]",16.96708857019962,22.263786579836953,17.740100719930744,Error,Error,Error,3.223220270372834,2.173616379145284,2.0924897683562014
"Any[""Trial-123_PCM-1"", ""Trial-123_PCM-2"", ""Trial-123_PCM-3""]",11.002436559583568,12.138683221602559,11.002437240453421,Error,Error,Error,2.0679317371895305,2.2877403781722974,2.0679323504988583
